/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_56_743.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_56_743.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_56_743.jpg, 0, 0, 0, 8.03587E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_56_875.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_56_875.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_56_875.jpg, 0, 0, 0, 8.269977E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_010.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_010.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_010.jpg, 0, 0, 0, 7.825731E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_145.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_145.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_145.jpg, 0, 0, 0, 7.876692E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_256.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_256.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_256.jpg, 0, 0, 0, 8.153969E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_375.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_375.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_375.jpg, 0, 0, 0, 7.874388E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_475.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_475.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_475.jpg, 0, 0, 0, 7.827243E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_591.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_591.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_591.jpg, 0, 0, 0, 7.833021E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_711.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_711.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_711.jpg, 0, 0, 0, 7.841501E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_813.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_813.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_813.jpg, 0, 0, 0, 8.150446E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_57_928.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_57_928.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_57_928.jpg, 0, 0, 0, 7.919786E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_58_045.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_58_045.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_58_045.jpg, 0, 0, 0, 7.912728E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_58_161.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_58_161.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_58_161.jpg, 0, 0, 0, 8.197754E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_58_275.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_58_275.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_58_275.jpg, 0, 0, 0, 7.994452E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_58_396.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_58_396.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_58_396.jpg, 0, 0, 0, 7.872619E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_58_545.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_58_545.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_58_545.jpg, 0, 0, 0, 7.825948E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_58_660.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_58_660.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_58_660.jpg, 0, 0, 0, 8.201425E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_58_782.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_58_782.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_58_782.jpg, 0, 0, 0, 7.945132E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_58_895.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_58_895.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_58_895.jpg, 0, 0, 0, 8.116112E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_59_009.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_59_009.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_59_009.jpg, 0, 0, 0, 7.746028E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_59_125.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_59_125.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_59_125.jpg, 0, 0, 0, 7.992439E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_59_244.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_59_244.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_59_244.jpg, 0, 0, 0, 7.806475E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_59_394.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_59_394.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_59_394.jpg, 0, 0, 0, 7.828703E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_59_562.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_59_562.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_59_562.jpg, 0, 0, 0, 7.851858E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_59_694.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_59_694.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_59_694.jpg, 0, 0, 0, 8.265744E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_59_846.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_59_846.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_59_846.jpg, 0, 0, 0, 7.792853E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_04_59_948.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_04_59_948.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_04_59_948.jpg, 0, 0, 0, 7.947842E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_05_00_063.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_05_00_063.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_05_00_063.jpg, 0, 0, 0, 7.984067E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_05_00_179.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_05_00_179.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_05_00_179.jpg, 0, 0, 0, 7.883892E-05
/home/asiri/Desktop/data/IMG/center_2019_09_11_11_05_00_297.jpg, /home/asiri/Desktop/data/IMG/left_2019_09_11_11_05_00_297.jpg, /home/asiri/Desktop/data/IMG/right_2019_09_11_11_05_00_297.jpg, 0, 0, 0, 7.777717E-05
